7.1,0.34,0.32,2,0.05,29,130,0.99,3.3,0.5,10.4
8.9,0.21,0.37,1.2,0.03,20,93,0.99,3.2,0.37,11.5
7.4,0.32,0.27,12.9,0.04,60,221,1,3.05,0.66,9.4
6,0.5,0.27,5,0.16,17,129,0.99,3.03,0.36,9.3
8.1,0.25,0.34,10.1,0.05,30,121,1,3.17,0.49,10.1
8.2,0.25,0.46,3.75,0.05,14,102,1,3.28,0.58,9.7
6.5,0.18,0.29,1.7,0.04,39,144,0.99,3.49,0.5,10.5
6.7,0.24,0.26,12.6,0.05,44,182,1,3.42,0.42,9.7
6.6,0.32,0.24,1.3,0.06,42.5,204,1,3.59,0.51,9.2
7.6,0.32,0.35,1.6,0.09,24,138,0.99,3.19,0.44,9.8
7.4,0.33,0.44,7.6,0.05,40,227,1,3.12,0.52,9
7.2,0.3,0.3,8.1,0.05,40,188,1,3.15,0.49,9.1
7.4,0.34,0.3,14.9,0.04,70,169,1,3.25,0.37,10.4
6.1,0.16,0.29,6,0.03,29,144,0.99,3.68,0.46,10.7
6.3,0.1,0.24,6,0.04,25,107,1,3.59,0.49,10.5
6.2,0.45,0.73,7.2,0.1,47,202,1,3.21,0.43,9.2
6,0.33,0.18,3,0.04,5,85,0.99,3.28,0.4,11.5
7.6,0.48,0.37,1.2,0.03,5,57,0.99,3.05,0.54,10.4
7.2,0.2,0.3,2,0.04,43,188,0.99,3.3,0.41,12
7,0.32,0.29,4.9,0.04,41,150,0.99,3.38,0.43,12.2
7.2,0.2,0.3,2,0.04,43,188,0.99,3.3,0.41,12
7,0.22,0.29,8.9,0.05,24,90,1,3.29,0.46,9.8
9.4,0.23,0.56,16.45,0.06,52.5,282,1,3.1,0.51,9.3
6.4,0.27,0.19,2,0.08,21,191,1,3.49,0.63,9.6
6.4,0.27,0.19,1.9,0.09,21,196,1,3.49,0.64,9.5
7,0.23,0.42,5.1,0.04,37,144,1,3.5,0.59,10.2
6.9,0.15,0.28,4.4,0.03,14,107,0.99,3.24,0.46,10.4
6.7,0.26,0.29,5.8,0.03,26,74,0.99,3.28,0.53,11
6.9,0.15,0.28,4.4,0.03,14,107,0.99,3.24,0.46,10.4
7.6,0.2,0.68,12.9,0.04,56,160,1,3.05,0.41,8.7
6.9,0.3,0.29,1.3,0.05,24,189,0.99,3.29,0.54,9.9
6.9,0.3,0.3,1.3,0.05,24,186,0.99,3.29,0.54,9.9
7.6,0.21,0.35,1.2,0.04,7,106,0.99,3.06,0.45,11.3
6.8,0.46,0.26,2.7,0.04,28,83,0.99,3.38,0.51,12
7,0.28,0.26,1.7,0.04,34,130,0.99,3.43,0.5,10.7
6.5,0.24,0.29,8.2,0.04,32,156,0.99,3.13,0.7,10.1
6.4,0.17,0.34,1.5,0.09,42,135,0.99,3.25,0.49,9.6
6.4,0.17,0.34,1.5,0.09,43,136,0.99,3.25,0.49,9.6
6.3,0.7,0.55,12.9,0.06,58,252,1,3.29,0.49,8.7
7,0.27,0.29,3.9,0.06,28,199,1,3.54,0.59,10.3
8.4,0.3,0.25,17.75,0.05,25,218,1,2.98,0.66,9.1
6.5,0.19,0.27,4.9,0.04,13,101,0.99,3.17,0.41,11.8
8,0.36,0.39,1.6,0.02,26,93,0.99,3.15,0.49,11.9
6.1,0.16,0.24,1.4,0.05,17,77,0.99,3.66,0.57,10.3
9.2,0.19,0.42,2,0.05,16,104,1,3.09,0.66,10
9.2,0.16,0.49,2,0.04,18,107,1,3.1,0.53,10.2
8,0.26,0.28,8.2,0.04,72,202,1,3.12,0.56,10
8.8,0.33,0.36,2.1,0.03,19,125,0.99,2.96,0.98,12.7
9.8,0.16,0.46,1.8,0.05,23,130,1,3.04,0.67,9.6
6.6,0.23,0.18,8.5,0.04,59,188,1,3.16,0.49,9.5
7.9,0.44,0.26,4.45,0.03,23,100,0.99,3.17,0.52,12.7
7.6,0.31,0.27,5.8,0.04,23,109,0.99,3.34,0.54,11
7.5,0.71,0.1,13,0.04,44,214,1,3.1,0.5,9.1
7.1,0.21,0.28,2.7,0.03,23,111,0.99,3.35,0.64,10.2
7,0.16,0.26,7.3,0.05,30,220,1,3.38,0.58,10.1
8,0.27,0.25,19.1,0.05,50,208,1,3.05,0.5,9.2
6.3,0.38,0.17,8.8,0.08,50,212,1,3.47,0.66,9.4
7.1,0.21,0.28,2.7,0.03,23,111,0.99,3.35,0.64,10.2
6.2,0.38,0.18,7.4,0.1,28,195,1,3.53,0.71,9.2
8.2,0.24,0.3,2.3,0.05,23,106,0.99,2.98,0.5,10
7,0.16,0.26,6.85,0.05,30,220,1,3.38,0.58,10.1
7.3,0.82,0.09,11.4,0.04,45,204,1,3.15,0.46,9
6.3,0.41,0.16,0.9,0.03,25,98,0.99,3.16,0.42,9.5
6.1,0.36,0.41,19.35,0.07,67,207,1,3.39,0.53,9.1
8.1,0.4,0.32,7.9,0.03,23,118,0.99,3.05,0.46,13.3
6.8,0.26,0.43,11.75,0.05,53,198,1,3.26,0.55,9.5
6.2,0.44,0.18,7.7,0.1,28,210,1,3.56,0.72,9.2
7.2,0.24,0.29,3,0.04,17,117,0.99,3.36,0.68,10.1
6.2,0.44,0.18,7.7,0.1,28,210,1,3.56,0.72,9.2
7.2,0.24,0.29,3,0.04,17,117,0.99,3.36,0.68,10.1
7.3,0.22,0.26,1.5,0.04,32,172,0.99,3.27,0.48,11.2
8.1,0.34,0.28,7.5,0.04,70,230,1,3.14,0.55,9.8
7.3,0.22,0.26,1.5,0.04,32,172,0.99,3.27,0.48,11.2
8.1,0.34,0.28,7.5,0.04,70,230,1,3.14,0.55,9.8
6.4,0.28,0.17,8.3,0.04,61,195,1,3.22,0.46,9.4
6.3,0.29,0.14,7.05,0.05,50,177,1,3.23,0.42,9
6.4,0.27,0.17,8.4,0.04,60,198,1,3.21,0.47,9.4
7.4,0.35,0.2,13.9,0.05,63,229,1,3.11,0.5,8.9
8.3,0.28,0.27,17.5,0.05,48,253,1,3.02,0.56,9.1
6.4,0.35,0.35,5.6,0.03,9,148,0.99,3.17,0.5,9.8
6.9,0.43,0.28,9.4,0.06,29,183,1,3.17,0.43,9.4
8,0.26,0.28,4.8,0.05,34,150,0.99,3.13,0.5,10
6.9,0.43,0.28,9.4,0.06,29,183,1,3.17,0.43,9.4
7.3,0.27,0.37,9.7,0.04,36,130,1,3.48,0.75,9.9
6.8,0.46,0.26,6.3,0.15,49,159,0.99,3.14,0.47,10
7.2,0.2,0.28,1.6,0.03,13,168,0.99,3.17,1.06,11.5
7.6,0.29,0.32,14.6,0.06,32,201,1,3,0.45,9.2
6.6,0.32,0.33,2.5,0.05,40,219.5,0.99,3.15,0.6,10
7.6,0.29,0.32,14.6,0.06,32,201,1,3,0.45,9.2
6.6,0.34,0.34,2.6,0.05,40.5,210,0.99,3.15,0.61,10
6.6,0.32,0.33,2.5,0.05,40,210,0.99,3.15,0.6,10
6.5,0.27,0.26,8.2,0.04,21,133,1,3.43,0.64,9.8
6.6,0.26,0.27,1.5,0.04,19,114,0.99,3.36,0.62,10.5
6.7,0.27,0.26,2.3,0.04,61,181,0.99,3.45,0.63,10.6
6.6,0.56,0.15,10,0.04,38,157,1,3.28,0.52,9.4
6.6,0.56,0.15,10,0.04,38,157,1,3.28,0.52,9.4
7.3,0.19,0.27,1.6,0.03,35,136,0.99,3.38,0.54,11
6.3,0.2,0.26,1.6,0.03,36,141,0.99,3.53,0.56,10.8
7.1,0.29,0.3,16,0.04,58,201,1,3.3,0.67,9
7.8,0.32,0.33,10.4,0.03,47,194,1,3.07,0.58,9.6
8.1,0.33,0.36,7.4,0.04,36,156,1,3.19,0.54,10.6
8.1,0.33,0.36,7.4,0.04,36,156,1,3.19,0.54,10.6
7.8,0.32,0.33,10.4,0.03,47,194,1,3.07,0.58,9.6
6.6,0.33,0.24,16.05,0.05,31,147,1,3.08,0.52,9.2
6.6,0.33,0.24,16.05,0.05,31,147,1,3.08,0.52,9.2
8.2,0.26,0.33,2.6,0.05,11,71,0.99,2.89,0.49,9.5
8.3,0.25,0.33,2.5,0.05,12,72,0.99,2.89,0.48,9.5
7,0.26,0.26,10.8,0.04,37,184,1,3.47,0.58,10.3
6,0.26,0.15,1.2,0.05,35,124,0.99,3.08,0.46,8.8
7.5,0.28,0.78,12.1,0.04,53,161,1,2.98,0.44,8.7
7.5,0.27,0.79,11.95,0.04,51,159,1,2.98,0.44,8.7
7,0.28,0.32,1.7,0.04,27,128,0.99,3.2,0.62,10.2
5.2,0.16,0.34,0.8,0.03,26,77,0.99,3.25,0.51,10.1
6.8,0.34,0.1,1.4,0.05,29,118,0.99,3.21,0.41,9.5
7.6,0.25,0.34,1.3,0.06,34,176,0.99,3.1,0.51,9.5
5.6,0.35,0.4,6.3,0.02,23,174,0.99,3.54,0.5,11.6
8.8,0.24,0.23,10.3,0.03,12,97,1,3.13,0.4,10.7
6,0.29,0.21,15.55,0.04,20,142,1,3.11,0.54,10.1
6.1,0.27,0.31,1.5,0.04,17,83,0.99,3.32,0.44,11.1
7.4,0.56,0.09,1.5,0.07,19,117,0.99,3.22,0.53,9.8
6.8,0.29,0.49,1.4,0.14,52,148,0.99,3.08,0.49,9
6.1,0.27,0.31,1.5,0.04,17,83,0.99,3.32,0.44,11.1
6.3,0.27,0.37,7.9,0.05,58,215,1,3.19,0.48,9.5
6.6,0.24,0.3,13,0.05,18,143,1,3.37,0.49,9.4
6.8,0.32,0.3,1,0.05,22,113,0.99,3.24,0.61,10.2
6.4,0.37,0.37,4.85,0.04,39.5,216.5,0.99,3.1,0.5,9.8
6.2,0.26,0.37,7.1,0.05,54,201,1,3.19,0.48,9.5
6.3,0.27,0.37,7.9,0.05,58,215,1,3.19,0.48,9.5
6.4,0.3,0.16,7.5,0.05,55,191,1,3.17,0.49,9
8,0.28,0.32,7.6,0.05,61,204,1,3.1,0.55,10.1
6.7,0.24,0.32,10.3,0.08,37,122,1,3.02,0.45,8.8
7.9,0.27,0.27,1.7,0.03,25,122,0.99,2.97,0.51,11.9
7.9,0.27,0.27,1.7,0.03,25,122,0.99,2.97,0.51,11.9
6.1,0.28,0.24,19.95,0.07,32,174,1,3.19,0.44,9.3
7.7,0.39,0.49,7.7,0.04,11,110,1,3.33,0.76,10
6,0.2,0.24,5.3,0.08,49,201,0.99,3.21,0.43,9.5
6.1,0.28,0.24,19.95,0.07,32,174,1,3.19,0.44,9.3
7.6,0.31,0.23,12.7,0.05,20,139,1,3.16,0.5,9.7
7.6,0.31,0.23,12.7,0.05,20,139,1,3.16,0.5,9.7
6.3,0.18,0.22,1.5,0.04,45,155,0.99,3.19,0.48,10.2
8.6,0.23,0.25,11.3,0.03,13,96,1,3.11,0.4,10.8
6.8,0.21,0.36,18.1,0.05,32,133,1,3.27,0.48,8.8
6.8,0.21,0.36,18.1,0.05,32,133,1,3.27,0.48,8.8
6.9,0.26,0.31,7,0.04,37,175,0.99,3.32,0.49,11.4
6.8,0.21,0.36,18.1,0.05,32,133,1,3.27,0.48,8.8
6.4,0.31,0.4,6.4,0.04,39,191,1,3.14,0.52,9.8
8.6,0.34,0.36,1.4,0.05,11,119,1,3.17,0.47,9.4
8.6,0.34,0.36,1.4,0.05,11,119,1,3.17,0.47,9.4
8.5,0.3,0.28,3.1,0.05,54,174,1,3.21,0.43,9.4
7.4,0.4,0.41,14.1,0.05,37,194,1,3.2,0.63,9.4
6.6,0.32,0.34,7.7,0.04,63,212,1,3.22,0.48,9.7
7.1,0.34,0.31,5.2,0.03,36,140,0.99,3.35,0.47,12.3
6.6,0.26,0.25,11.6,0.05,45,178,1,3.33,0.43,9.8
8,0.27,0.57,10.4,0.05,18,134,1,3.12,0.68,9
6.2,0.28,0.45,7.5,0.05,46,203,1,3.26,0.46,9.2
6.2,0.3,0.49,11.2,0.06,68,215,1,3.19,0.6,9.4
5.6,0.18,0.29,0.8,0.04,20,67,0.99,3.28,0.48,9.9
6.9,0.34,0.36,1.4,0.03,13,145,0.99,3.07,0.52,9.8
6.9,0.34,0.3,4.7,0.03,34,148,0.99,3.36,0.49,12.3
7.1,0.12,0.3,3.1,0.02,15,37,0.99,3.02,0.52,11.9
7.1,0.32,0.29,4,0.04,33,170,0.99,3.27,0.64,10.2
7.3,0.51,0.29,11.3,0.03,61,224,1,3.14,0.56,9.5
7.1,0.12,0.3,3.1,0.02,15,37,0.99,3.02,0.52,11.9
6.3,0.24,0.55,8.1,0.04,67,216,1,3.24,0.5,9.2
7.5,0.41,0.23,14.8,0.05,28,174,1,3.18,0.49,9.7
6.5,0.18,0.33,1.4,0.03,35,138,0.99,3.36,0.6,11.5
7.3,0.17,0.24,8.1,0.12,32,162,1,3.17,0.38,10.4
8.2,0.2,0.38,3.5,0.05,41,174,0.99,3.22,0.41,11.6
7.5,0.41,0.23,14.8,0.05,28,174,1,3.18,0.49,9.7
7.3,0.17,0.24,8.1,0.12,32,162,1,3.17,0.38,10.4
6.5,0.18,0.33,1.4,0.03,35,138,0.99,3.36,0.6,11.5
7.3,0.16,0.35,1.5,0.04,29,108,0.99,3.27,0.51,10.2
6.4,0.16,0.37,1.5,0.04,27,109,0.99,3.38,0.5,9.8
6.6,0.42,0.13,12.8,0.04,26,158,1,3.24,0.47,9
5.8,0.3,0.12,1.6,0.04,57,163,0.99,3.38,0.59,10.5
6.7,0.54,0.27,7.1,0.05,8,178,1,3.16,0.38,9.4
6.7,0.54,0.27,7.1,0.05,8,178,1,3.16,0.38,9.4
6.4,0.22,0.3,11.2,0.05,53,149,0.99,3.21,0.34,10.8
6.8,0.23,0.3,1.7,0.04,19,95,0.99,3.17,0.46,10.7
9,0.26,0.34,6.7,0.03,21,162,0.99,3.08,0.5,10.6
6.5,0.23,0.25,17.3,0.05,15,110,1,3.15,0.42,9.2
5.9,0.28,0.14,8.6,0.03,30,142,1,3.28,0.44,9.5
5.9,0.28,0.14,8.6,0.03,30,142,1,3.28,0.44,9.5
6.2,0.27,0.18,1.5,0.03,20,111,0.99,3.41,0.5,10
9,0.29,0.34,12.1,0.03,34,177,1,3.13,0.47,10.6
9,0.26,0.34,6.7,0.03,21,162,0.99,3.08,0.5,10.6
8.9,0.27,0.34,10.7,0.03,19.5,166,1,3.13,0.48,10.6
6.5,0.23,0.25,17.3,0.05,15,110,1,3.15,0.42,9.2
6.9,0.32,0.3,1.8,0.04,28,117,0.99,3.24,0.48,11
7.2,0.22,0.24,1.4,0.04,17,159,0.99,3.25,0.53,11.2
6.7,0.5,0.38,7.5,0.05,26,175,1,3.32,0.54,9.6
6.2,0.33,0.14,4.8,0.05,27,128,0.99,3.21,0.48,9.4
6.3,0.26,0.42,7.1,0.05,62,209,1,3.2,0.53,9.5
7.5,0.2,0.47,16.9,0.05,51,188,1,3.09,0.62,9.3
6.2,0.33,0.14,4.8,0.05,27,128,0.99,3.21,0.48,9.4
6.3,0.26,0.42,7.1,0.05,62,209,1,3.2,0.53,9.5
6.6,0.36,0.52,11.3,0.05,8,110,1,3.07,0.46,9.4
6.3,0.13,0.42,1.1,0.04,63,146,0.99,3.13,0.72,11.2
6.4,0.15,0.44,1.2,0.04,67,150,0.99,3.14,0.73,11.2
6.3,0.13,0.42,1.1,0.04,63,146,0.99,3.13,0.72,11.2
7.6,0.23,0.64,12.9,0.03,54,170,1,3,0.53,8.8
6.4,0.15,0.44,1.2,0.04,67,150,0.99,3.14,0.73,11.2
6.3,0.13,0.42,1.1,0.04,63,146,0.99,3.13,0.72,11.2
5.7,0.26,0.65,1.2,0.08,17,137,0.99,3.2,0.42,9.4
6.9,0.32,0.26,2.3,0.03,11,103,0.99,3.06,0.42,11.1
6.9,0.28,0.22,10,0.05,36,131,1,3.08,0.46,9.6
6.9,0.32,0.26,2.3,0.03,11,103,0.99,3.06,0.42,11.1
5.7,0.26,0.65,1.2,0.08,17,137,0.99,3.2,0.42,9.4
6.6,0.41,0.16,1.4,0.04,28,160,0.99,2.95,0.45,10.6
7.3,0.37,0.16,14.9,0.05,59,240,1,3.13,0.45,8.9
6.9,0.21,0.24,1.8,0.02,17,80,0.99,3.15,0.46,12.3
6.6,0.24,0.28,1.8,0.03,39,132,0.99,3.34,0.46,11.4
6.8,0.28,0.36,7,0.04,60,207,1,3.16,0.49,9.6
6.6,0.24,0.24,8.6,0.03,25,135,1,3.33,0.59,10.3
6.6,0.24,0.28,1.8,0.03,39,132,0.99,3.34,0.46,11.4
7,0.16,0.32,1.1,0.03,29,80,0.99,3.23,0.36,12.1
7,0.14,0.28,1.3,0.03,10,56,0.99,3.46,0.45,9.9
6.3,0.34,0.36,4.9,0.04,31,185,0.99,3.15,0.49,9.7
6.8,0.26,0.24,1.9,0.04,70,154,0.99,3.18,0.52,10.5
6.7,0.17,0.42,10.4,0.04,85,182,1,3.04,0.44,8.9
6.5,0.27,0.4,10,0.04,74,227,1,3.18,0.5,9.4
6.7,0.25,0.36,8.6,0.04,63,206,1,3.18,0.5,9.6
5.8,0.3,0.27,1.7,0.01,45,104,0.99,3.4,0.56,12.6
6.4,0.28,0.56,1.7,0.16,49,106,0.99,3.1,0.37,9.2
7.7,0.3,0.26,18.95,0.05,36,174,1,3.2,0.5,10.4
6.8,0.18,0.3,12.8,0.06,19,171,1,3,0.52,9
6.8,0.18,0.3,12.8,0.06,19,171,1,3,0.52,9
6.8,0.18,0.3,12.8,0.06,19,171,1,3,0.52,9
6.8,0.18,0.3,12.8,0.06,19,171,1,3,0.52,9
6.8,0.18,0.3,12.8,0.06,19,171,1,3,0.52,9
6.8,0.18,0.3,12.8,0.06,19,171,1,3,0.52,9
5.1,0.14,0.25,0.7,0.04,15,89,0.99,3.22,0.43,9.2
6.8,0.18,0.3,12.8,0.06,19,171,1,3,0.52,9
7.2,0.62,0.1,1.4,0.07,25,154,0.99,3.2,0.48,9.7
6.9,0.13,0.28,13.3,0.05,47,132,1,3.34,0.42,10.1
6.7,0.34,0.3,8.5,0.06,24,152,1,3.46,0.64,11
7.3,0.32,0.29,1.5,0.04,32,144,0.99,3.2,0.55,10.8
6.3,0.21,0.29,11.7,0.05,49,147,0.99,3.22,0.38,10.8
5.4,0.5,0.13,5,0.03,12,107,0.99,3.48,0.88,13.5
8.2,0.52,0.34,1.2,0.04,18,167,0.99,3.24,0.39,10.6
7.8,0.28,0.31,2.1,0.05,28,208,0.99,3.23,0.64,9.8
6.4,0.22,0.34,1.4,0.02,56,115,0.99,3.18,0.7,11.7
7.8,0.28,0.31,2.1,0.05,28,208,0.99,3.23,0.64,9.8
6.9,0.32,0.27,16,0.03,58,185,1,3.34,0.6,9
6.8,0.11,0.42,1.1,0.04,51,132,0.99,3.18,0.74,11.3
6.2,0.26,0.32,15.3,0.03,64,185,1,3.31,0.61,9.4
6.4,0.22,0.34,1.4,0.02,56,115,0.99,3.18,0.7,11.7
6.7,0.3,0.29,2.8,0.03,37,107,0.99,3.31,0.63,11.3
6.7,0.3,0.29,2.8,0.03,37,107,0.99,3.31,0.63,11.3
7.1,0.2,0.3,0.9,0.02,4,28,0.99,3.2,0.36,12
7.2,0.2,0.36,2.5,0.03,22,157,0.99,3.48,0.49,10.6
8.9,0.26,0.33,8.1,0.02,47,202,1,3.13,0.46,10.8
7.5,0.25,0.32,8.2,0.02,53,209,1,3.12,0.46,10.8
7.1,0.2,0.3,0.9,0.02,4,28,0.99,3.2,0.36,12
6.3,0.27,0.46,11.1,0.05,44,177,1,3.18,0.67,9.4
6.5,0.3,0.39,7.8,0.04,61,219,1,3.19,0.5,9.4
6.7,0.3,0.29,2.8,0.03,37,107,0.99,3.31,0.63,11.3
6.6,0.36,0.52,10.1,0.05,29,140,1,3.07,0.4,9.4
6.15,0.21,0.37,3.2,0.02,20,80,0.99,3.39,0.47,12
6.5,0.18,0.41,14.2,0.04,47,129,1,3.28,0.72,10.3
6.5,0.18,0.41,14.2,0.04,47,129,1,3.28,0.72,10.3
6.5,0.18,0.41,14.2,0.04,47,129,1,3.28,0.72,10.3
6.6,0.26,0.21,2.9,0.03,48,126,0.99,3.22,0.38,11.3
6.6,0.35,0.35,6,0.06,31,150,1,3.1,0.47,9.4
6.5,0.28,0.28,20.4,0.04,40,144,1,3.14,0.38,8.7
6.6,0.36,0.52,10.1,0.05,29,140,1,3.07,0.4,9.4
6.6,0.26,0.21,2.9,0.03,48,126,0.99,3.22,0.38,11.3
6.5,0.18,0.41,14.2,0.04,47,129,1,3.28,0.72,10.3
6.15,0.21,0.37,3.2,0.02,20,80,0.99,3.39,0.47,12
4.5,0.19,0.21,0.95,0.03,89,159,0.99,3.34,0.42,8
8,0.24,0.26,1.7,0.03,36,136,0.99,3.44,0.51,10.4
7.8,0.17,0.23,1.7,0.03,39,128,0.99,3.37,0.41,10.7
7,0.24,0.24,9,0.03,42,219,1,3.47,0.46,10.2
5.8,0.6,0,1.3,0.04,72,197,0.99,3.56,0.43,10.9
5.9,0.45,0.26,1.4,0.03,23,109,0.99,3.3,0.36,10.5
6.7,0.28,0.28,2.4,0.01,36,100,0.99,3.26,0.39,11.7
6.8,0.44,0.2,16,0.07,61,186,1,3.13,0.45,8.6
7.2,0.24,0.27,11.4,0.03,40,174,1,3.2,0.44,9
8.7,0.31,0.73,14.35,0.04,27,191,1,2.96,0.88,8.7
8.2,0.32,0.26,2.1,0.06,26,87,0.99,3.1,0.47,12.8
7.2,0.24,0.27,11.4,0.03,40,174,1,3.2,0.44,9
8.7,0.31,0.73,14.35,0.04,27,191,1,2.96,0.88,8.7
7.5,0.13,0.38,1.1,0.02,42,104,0.99,3.28,0.53,11.8
9.2,0.14,0.37,1.1,0.03,36,84,0.99,3.05,0.55,11.6
7.4,0.2,0.37,1.2,0.03,28,89,0.99,3.14,0.61,11.8
6.1,0.15,0.35,15.8,0.04,55,158,1,3.24,0.37,10.6
7.6,0.23,0.4,5.2,0.07,14,91,0.99,3.17,0.8,9.7
8.1,0.33,0.22,5.2,0.05,24,151,1,3.22,0.47,10.3
7.15,0.17,0.24,9.6,0.12,56,178,1,3.15,0.44,10.2
6.7,0.12,0.3,5.2,0.05,38,113,0.99,3.33,0.44,10.1
5.7,0.18,0.36,1.2,0.05,9,71,0.99,3.7,0.68,10.9
5.8,0.15,0.28,0.8,0.04,43,127,0.99,3.24,0.51,9.3
6.6,0.23,0.29,14.45,0.06,29,144,1,3.33,0.54,10.2
7.15,0.17,0.24,9.6,0.12,56,178,1,3.15,0.44,10.2
7,0.34,0.39,6.9,0.07,43,162,1,3.11,0.53,9.5
6.4,0.68,0.26,3.4,0.07,25,146,0.99,3.18,0.4,9.3
7.3,0.22,0.31,2.3,0.02,45,80,0.99,3.06,0.34,12.9
6.4,0.28,0.27,11,0.04,45,148,1,3.14,0.46,8.7
6.9,0.4,0.22,5.95,0.08,76,303,1,3.4,0.57,9.4
6.8,0.19,0.23,5.1,0.03,71,204,0.99,3.23,0.69,10.1
7.1,0.23,0.24,5.4,0.04,60,196,0.99,3.19,0.78,10
6.45,0.14,0.42,1.2,0.05,51,129,0.99,3.27,0.69,11.1
6.5,0.15,0.44,12.6,0.05,65,158,1,3.26,0.7,10.3
7.1,0.15,0.34,1,0.03,27,73,0.99,3.24,0.41,12.2
6.7,0.33,0.34,6.6,0.07,35,156,1,3.11,0.48,9.3
7.2,0.3,0.26,1.5,0.04,46,178,0.99,3.19,0.56,11.3
7,0.23,0.33,1,0.04,46,110,0.99,3.04,0.65,10.8
8,0.13,0.25,1.1,0.03,15,86,0.99,2.98,0.39,11.2
6.2,0.21,0.34,6.6,0.03,36,91,0.99,3.32,0.45,12.5
8.3,0.4,0.41,8.2,0.05,15,122,1,3.39,0.49,9.3
5.9,0.34,0.31,2,0.03,38,142,0.99,3.4,0.41,12.9
6.6,0.12,0.25,1.4,0.04,21,131,0.99,3.2,0.45,11.2
9.6,0.66,0.21,2,0.04,21,120,0.99,3,1,12.6
6.8,0.26,0.4,7.5,0.05,45,179,1,3.2,0.49,9.3
5.9,0.34,0.31,2,0.03,38,142,0.99,3.4,0.41,12.9
5.9,0.3,0.3,2,0.03,38,142,0.99,3.41,0.41,12.9
7,0.15,0.3,13.3,0.05,46,120,1,3.2,0.36,9.5
7.9,0.37,0.31,2.85,0.04,5,24,0.99,3.19,0.36,11.9
7.2,0.35,0.25,5.6,0.03,23,120,0.99,2.93,0.66,10.3
7.2,0.32,0.24,5.6,0.03,23,120,0.99,2.92,0.66,10.3
7.6,0.1,0.33,1,0.03,33,93,0.99,3.06,0.68,11.2
6.2,0.25,0.31,3.2,0.03,32,150,0.99,3.18,0.31,12
7.1,0.31,0.17,1,0.04,21,144,0.99,3.13,0.4,9.6
7.6,0.18,0.28,7.1,0.04,29,110,1,3.2,0.42,9.2
8,0.17,0.29,2.4,0.03,52,119,0.99,3.03,0.33,12.9
7.2,0.19,0.27,11.2,0.06,46,149,1,2.99,0.59,9.3
7.6,0.32,0.25,9.5,0.03,15,136,0.99,3.1,0.44,12.1
7.1,0.31,0.17,1,0.04,21,144,0.99,3.13,0.4,9.6
6.6,0.21,0.29,1.8,0.03,35,128,0.99,3.37,0.48,11.2
7,0.16,0.36,2.6,0.03,28,98,0.99,3.11,0.37,11.2
8,0.17,0.29,2.4,0.03,52,119,0.99,3.03,0.33,12.9
6.6,0.24,0.38,8,0.04,56,187,1,3.21,0.46,9.2
7.2,0.19,0.27,11.2,0.06,46,149,1,2.99,0.59,9.3
7.6,0.18,0.28,7.1,0.04,29,110,1,3.2,0.42,9.2
6.9,0.3,0.25,3.3,0.04,26,124,0.99,3.18,0.5,9.3
6.2,0.28,0.27,10.3,0.03,26,108,0.99,3.2,0.36,10.7
6.9,0.31,0.32,1.2,0.02,20,166,0.99,3.05,0.54,9.8
6.7,0.23,0.25,1.6,0.04,28,143,0.99,3.3,0.54,10.3
6.2,0.28,0.27,10.3,0.03,26,108,0.99,3.2,0.36,10.7
5.7,0.23,0.28,9.65,0.03,26,121,0.99,3.28,0.38,11.3
6.5,0.22,0.5,16.4,0.05,36,182,1,3.02,0.49,8.8
7,0.18,0.37,1.5,0.04,16,104,0.99,3.18,0.5,10.8
6.9,0.31,0.32,1.2,0.02,20,166,0.99,3.05,0.54,9.8
6.9,0.3,0.25,3.3,0.04,26,124,0.99,3.18,0.5,9.3
6.5,0.46,0.31,5,0.03,15,72,0.99,3.26,0.6,11.5
6.5,0.23,0.36,16.3,0.04,43,133,1,3.26,0.41,8.8
6.5,0.23,0.36,16.3,0.04,43,133,1,3.26,0.41,8.8
6.5,0.23,0.36,16.3,0.04,43,133,1,3.26,0.41,8.8
6.6,0.26,0.38,6.5,0.17,68,201,1,3.19,0.38,9.4
6.7,0.26,0.39,6.4,0.17,64,200,1,3.19,0.38,9.4
7.5,0.28,0.39,10.2,0.05,59,209,1,3.16,0.63,9.6
6.5,0.23,0.36,16.3,0.04,43,133,1,3.26,0.41,8.8
6.8,0.23,0.42,7.4,0.04,56,189,1,3.22,0.48,9.3
7.8,0.25,0.34,13.7,0.04,66,184,1,3.22,0.75,8.9
7.8,0.25,0.34,13.7,0.04,66,184,1,3.22,0.75,8.9
5.6,0.2,0.22,1.3,0.05,25,155,0.99,3.74,0.43,10
6.4,0.21,0.44,7.4,0.05,47,182,1,3.24,0.46,9.1
6.8,0.23,0.42,7.4,0.04,56,189,1,3.22,0.48,9.3
6.8,0.24,0.37,7.45,0.04,59,188,1,3.2,0.5,9.4
7.8,0.25,0.28,7.2,0.04,46,179,1,3.14,0.6,10.1
7.8,0.25,0.34,13.7,0.04,66,184,1,3.22,0.75,8.9
6.8,0.16,0.29,10.4,0.05,59,143,1,3.2,0.4,10.8
5.2,0.28,0.29,1.1,0.03,18,69,0.99,3.24,0.54,10
7.5,0.18,0.31,6.5,0.03,53,160,0.99,3.03,0.38,10.9
7.5,0.26,0.3,4.6,0.03,29,92,0.99,3.15,0.38,12
